minority,female,ses,mathach,size,sector,SCHOOL,ses_mean,N_BREAK,CWCses
0,1,-1.008,11.458,652,1,8628,-.139803278688525,61,-.868196721311475
0,1,.192,22.103,652,1,8628,-.139803278688525,61,.331803278688525
0,1,-.448,16.06,652,1,8628,-.139803278688525,61,-.308196721311475
0,0,.542,17.079,652,1,8628,-.139803278688525,61,.681803278688525
0,0,.312,12.804,652,1,8628,-.139803278688525,61,.451803278688525
0,1,-.448,19.281,652,1,8628,-.139803278688525,61,-.308196721311475
0,0,.662,24.993,652,1,8628,-.139803278688525,61,.801803278688525
0,0,-.718,15.649,652,1,8628,-.139803278688525,61,-.578196721311475
0,1,-.738,16.814,652,1,8628,-.139803278688525,61,-.598196721311475
0,1,.552,11.64,652,1,8628,-.139803278688525,61,.691803278688525
0,1,-.588,-.077,652,1,8628,-.139803278688525,61,-.448196721311475
0,1,-.168,13.917,652,1,8628,-.139803278688525,61,-.0281967213114754
0,1,-.518,21.979,652,1,8628,-.139803278688525,61,-.378196721311475
0,0,.022,21.627,652,1,8628,-.139803278688525,61,.161803278688525
0,1,-.558,21.145,652,1,8628,-.139803278688525,61,-.418196721311475
0,1,.132,12.272,652,1,8628,-.139803278688525,61,.271803278688525
0,1,.192,10.535,652,1,8628,-.139803278688525,61,.331803278688525
0,1,-.028,13.235,652,1,8628,-.139803278688525,61,.111803278688525
0,1,-1.098,23.053,652,1,8628,-.139803278688525,61,-.958196721311475
0,0,.642,22.906,652,1,8628,-.139803278688525,61,.781803278688525
0,1,.442,15.184,652,1,8628,-.139803278688525,61,.581803278688525
0,0,.572,9.46,652,1,8628,-.139803278688525,61,.711803278688525
0,0,.512,15.105,652,1,8628,-.139803278688525,61,.651803278688525
0,1,-.628,13.635,652,1,8628,-.139803278688525,61,-.488196721311475
0,1,-.598,18.262,652,1,8628,-.139803278688525,61,-.458196721311475
0,1,-.928,11.138,652,1,8628,-.139803278688525,61,-.788196721311475
0,1,.532,-2.832,1133,0,8707,.155125,48,.376875
1,0,-.248,8.348,1133,0,8707,.155125,48,-.403125
0,0,.282,14.538,1133,0,8707,.155125,48,.126875
1,1,-.448,8.071,1133,0,8707,.155125,48,-.603125
0,1,1.212,17.679,1133,0,8707,.155125,48,1.056875
0,1,-.338,5.967,1133,0,8707,.155125,48,-.493125
1,0,-.118,3.829,1133,0,8707,.155125,48,-.273125
0,0,.682,19.936,1133,0,8707,.155125,48,.526875
0,1,-1.028,1.85,1133,0,8707,.155125,48,-1.183125
0,1,-.238,14.173,1133,0,8707,.155125,48,-.393125
1,1,-1.248,8.337,1133,0,8707,.155125,48,-1.403125
0,0,.392,21.074,1133,0,8707,.155125,48,.236875
1,0,-.188,14.467,1133,0,8707,.155125,48,-.343125
0,1,.332,19.827,1133,0,8707,.155125,48,.176875
1,0,.852,12.843,1133,0,8707,.155125,48,.696875
0,0,-.088,17.306,1133,0,8707,.155125,48,-.243125
1,1,-1.058,4.101,1133,0,8707,.155125,48,-1.213125
1,1,-.468,2.868,1133,0,8707,.155125,48,-.623125
0,0,1.512,14.976,1133,0,8707,.155125,48,1.356875
0,1,1.512,18.491,1133,0,8707,.155125,48,1.356875
0,1,.652,15.115,1133,0,8707,.155125,48,.496875
0,0,1.202,23.522,1133,0,8707,.155125,48,1.046875
0,1,-.208,4.75,1133,0,8707,.155125,48,-.363125
0,0,1.032,10.142,1133,0,8707,.155125,48,.876875
0,0,-.488,17.252,1133,0,8707,.155125,48,-.643125
0,1,.662,18.867,1133,0,8707,.155125,48,.506875
1,0,-1.088,10.326,1133,0,8707,.155125,48,-1.243125
0,1,.922,13.598,1133,0,8707,.155125,48,.766875
1,0,.072,7.96,1133,0,8707,.155125,48,-.083125
0,0,.602,9.167,1133,0,8707,.155125,48,.446875
0,0,1.372,12.482,1133,0,8707,.155125,48,1.216875
0,0,.132,22.512,1133,0,8707,.155125,48,-.023125
0,0,-.808,21.188,1133,0,8707,.155125,48,-.963125
0,1,.202,18.772,1133,0,8707,.155125,48,.046875
1,0,-.228,18.463,1133,0,8707,.155125,48,-.383125
0,1,-1.478,8.623,1133,0,8707,.155125,48,-1.633125
0,0,-.828,7.458,1133,0,8707,.155125,48,-.983125
1,0,-.238,8.432,1133,0,8707,.155125,48,-.393125
1,1,-.858,12.167,1133,0,8707,.155125,48,-1.013125
0,1,-.238,15.624,1133,0,8707,.155125,48,-.393125
1,1,.022,3.787,1133,0,8707,.155125,48,-.133125
0,1,1.512,20.237,1133,0,8707,.155125,48,1.356875
0,1,.762,20.006,1133,0,8707,.155125,48,.606875
0,1,.172,8.586,1133,0,8707,.155125,48,.016875
0,0,.792,22.102,1133,0,8707,.155125,48,.636875
0,1,-.458,15.668,1133,0,8707,.155125,48,-.613125
1,1,1.512,18.47,1133,0,8707,.155125,48,1.356875
0,1,.902,7.304,1133,0,8707,.155125,48,.746875
0,1,-.948,6.19,667,0,8775,-.339666666666667,48,-.608333333333333
1,0,-.938,2.03,667,0,8775,-.339666666666667,48,-.598333333333333
0,0,-1.118,2.868,667,0,8775,-.339666666666667,48,-.778333333333334
0,0,.812,11.103,667,0,8775,-.339666666666667,48,1.15166666666667
0,1,.072,15.712,667,0,8775,-.339666666666667,48,.411666666666667
1,0,.382,8.085,667,0,8775,-.339666666666667,48,.721666666666667
0,0,-1.068,12.409,667,0,8775,-.339666666666667,48,-.728333333333333
1,1,-.638,3.322,667,0,8775,-.339666666666667,48,-.298333333333333
1,1,-.738,3.245,667,0,8775,-.339666666666667,48,-.398333333333333
0,1,.132,8.329,667,0,8775,-.339666666666667,48,.471666666666667
0,1,-.878,8.329,667,0,8775,-.339666666666667,48,-.538333333333333
1,1,-.348,4.406,667,0,8775,-.339666666666667,48,-.00833333333333336
0,1,1.022,7.706,667,0,8775,-.339666666666667,48,1.36166666666667
0,0,.632,7.925,667,0,8775,-.339666666666667,48,.971666666666667
0,0,-.578,3.379,667,0,8775,-.339666666666667,48,-.238333333333333
0,0,.072,.475,667,0,8775,-.339666666666667,48,.411666666666667
0,0,-.398,18.378,667,0,8775,-.339666666666667,48,-.0583333333333334
1,0,-1.468,16.207,667,0,8775,-.339666666666667,48,-1.12833333333333
0,1,-.108,8.265,667,0,8775,-.339666666666667,48,.231666666666667
0,0,-.818,4.971,667,0,8775,-.339666666666667,48,-.478333333333333
0,0,.272,13.168,667,0,8775,-.339666666666667,48,.611666666666667
0,1,-.928,15.78,667,0,8775,-.339666666666667,48,-.588333333333333
1,0,-1.358,13.99,667,0,8775,-.339666666666667,48,-1.01833333333333
0,1,-.028,14.757,667,0,8775,-.339666666666667,48,.311666666666667
0,0,-.188,22.135,667,0,8775,-.339666666666667,48,.151666666666667
1,0,-1.258,7.186,667,0,8775,-.339666666666667,48,-.918333333333333
0,1,-.258,3.461,667,0,8775,-.339666666666667,48,.0816666666666666
0,1,-.008,8.295,667,0,8775,-.339666666666667,48,.331666666666667
0,1,-.228,12.233,667,0,8775,-.339666666666667,48,.111666666666667
0,1,.192,7.218,667,0,8775,-.339666666666667,48,.531666666666667
0,1,.532,4.191,667,0,8775,-.339666666666667,48,.871666666666667
0,0,-.308,8.715,667,0,8775,-.339666666666667,48,.0316666666666666
1,1,-1.408,8.29,667,0,8775,-.339666666666667,48,-1.06833333333333
0,1,-.668,16.424,667,0,8775,-.339666666666667,48,-.328333333333333
0,1,-.678,13.971,667,0,8775,-.339666666666667,48,-.338333333333333
0,0,-.318,15.991,667,0,8775,-.339666666666667,48,.0216666666666666
0,1,-.408,12.19,667,0,8775,-.339666666666667,48,-.0683333333333334
1,1,-.498,11.534,667,0,8775,-.339666666666667,48,-.158333333333333
0,0,-1.358,10.696,667,0,8775,-.339666666666667,48,-1.01833333333333
0,1,.772,10.841,667,0,8775,-.339666666666667,48,1.11166666666667
0,0,.202,9.625,667,0,8775,-.339666666666667,48,.541666666666667
0,1,.402,4.45,667,0,8775,-.339666666666667,48,.741666666666667
0,0,.942,22.027,667,0,8775,-.339666666666667,48,1.28166666666667
0,0,-1.088,5.342,667,0,8775,-.339666666666667,48,-.748333333333334
0,0,-.128,20.219,667,0,8775,-.339666666666667,48,.211666666666667
1,0,.292,6.766,667,0,8775,-.339666666666667,48,.631666666666667
0,1,-.738,-1.443,667,0,8775,-.339666666666667,48,-.398333333333333
1,0,-1.138,3.03,667,0,8775,-.339666666666667,48,-.798333333333333
1,1,-1.938,1.337,296,1,8800,-.70925,32,-1.22875
1,1,-.498,10.971,296,1,8800,-.70925,32,.21125
1,1,-.748,3.528,296,1,8800,-.70925,32,-.0387500000000002
1,1,-.508,7.562,296,1,8800,-.70925,32,.20125
1,1,-.688,6.574,296,1,8800,-.70925,32,.0212499999999999
0,1,-.028,7.625,296,1,8800,-.70925,32,.68125
1,1,-1.288,1.938,296,1,8800,-.70925,32,-.57875
1,1,-1.138,5.21,296,1,8800,-.70925,32,-.42875
0,1,-.908,11.026,296,1,8800,-.70925,32,-.19875
1,1,-.658,1.759,296,1,8800,-.70925,32,.0512499999999998
0,1,-1.448,13.904,296,1,8800,-.70925,32,-.73875
1,1,-.658,11.928,296,1,8800,-.70925,32,.0512499999999998
1,1,-1.138,7.394,296,1,8800,-.70925,32,-.42875
1,1,-.878,4.078,296,1,8800,-.70925,32,-.16875
1,1,.192,.911,296,1,8800,-.70925,32,.90125
0,1,.162,21.687,296,1,8800,-.70925,32,.87125
1,1,-1.248,2.455,296,1,8800,-.70925,32,-.53875
1,1,-1.368,17.461,296,1,8800,-.70925,32,-.65875
1,1,-.378,.117,296,1,8800,-.70925,32,.33125
1,1,-.818,-.22,296,1,8800,-.70925,32,-.10875
1,1,-.608,12.976,296,1,8800,-.70925,32,.10125
1,1,.792,20.781,296,1,8800,-.70925,32,1.50125
1,1,-.718,19.662,296,1,8800,-.70925,32,-.00875000000000015
1,1,-.708,4.626,296,1,8800,-.70925,32,.00124999999999986
1,1,-1.118,2.895,296,1,8800,-.70925,32,-.40875
0,1,-1.658,3.548,296,1,8800,-.70925,32,-.94875
0,1,.502,8.854,296,1,8800,-.70925,32,1.21125
1,1,-2.088,7.202,296,1,8800,-.70925,32,-1.37875
1,1,-1.208,6.635,296,1,8800,-.70925,32,-.49875
0,1,-1.478,-2.641,296,1,8800,-.70925,32,-.76875
0,1,1.122,12.82,296,1,8800,-.70925,32,1.83125
1,1,.452,.147,296,1,8800,-.70925,32,1.16125
0,0,-.508,-2.081,745,0,8854,-.75675,32,.24875
0,1,-.608,4.773,745,0,8854,-.75675,32,.14875
0,0,-.468,1.452,745,0,8854,-.75675,32,.28875
0,1,-.538,7.65,745,0,8854,-.75675,32,.21875
0,0,1.242,9.902,745,0,8854,-.75675,32,1.99875
0,0,-.408,-2.832,745,0,8854,-.75675,32,.34875
0,0,-1.328,12.856,745,0,8854,-.75675,32,-.57125
0,0,-1.078,.914,745,0,8854,-.75675,32,-.32125
0,1,-.938,12.727,745,0,8854,-.75675,32,-.18125
0,1,-.238,-2.832,745,0,8854,-.75675,32,.51875
1,0,-.608,3.781,745,0,8854,-.75675,32,.14875
1,0,-.578,-1.714,745,0,8854,-.75675,32,.17875
0,0,.462,8.853,745,0,8854,-.75675,32,1.21875
0,1,-.448,12.224,745,0,8854,-.75675,32,.30875
0,1,-.108,2.188,745,0,8854,-.75675,32,.64875
0,1,-.368,4.62,745,0,8854,-.75675,32,.38875
0,1,-.818,2.63,745,0,8854,-.75675,32,-.06125
0,1,-1.248,5.343,745,0,8854,-.75675,32,-.49125
0,1,-.888,6.937,745,0,8854,-.75675,32,-.13125
1,0,-2.108,-2.262,745,0,8854,-.75675,32,-1.35125
0,0,-2.188,-.895,745,0,8854,-.75675,32,-1.43125
0,0,1.212,17.672,745,0,8854,-.75675,32,1.96875
0,1,-2.178,4.606,745,0,8854,-.75675,32,-1.42125
1,0,-.758,-1.094,745,0,8854,-.75675,32,-.00125000000000008
0,1,-1.448,5.122,745,0,8854,-.75675,32,-.69125
0,1,-.418,4.918,745,0,8854,-.75675,32,.33875
0,0,-.518,1.504,745,0,8854,-.75675,32,.23875
1,1,-.778,-1.843,745,0,8854,-.75675,32,-.0212500000000001
1,1,-1.898,6.191,745,0,8854,-.75675,32,-1.14125
0,1,-.958,-2.658,745,0,8854,-.75675,32,-.20125
0,0,-1.438,6.306,745,0,8854,-.75675,32,-.68125
0,1,-1.268,10.715,745,0,8854,-.75675,32,-.51125
1,0,.532,14.007,1069,1,8857,.51715625,64,.0148437499999999
1,1,.052,18.61,1069,1,8857,.51715625,64,-.46515625
1,0,.032,11.46,1069,1,8857,.51715625,64,-.48515625
0,0,-.548,18.314,1069,1,8857,.51715625,64,-1.06515625
1,0,.192,11.485,1069,1,8857,.51715625,64,-.32515625
1,1,-.158,13.918,1069,1,8857,.51715625,64,-.67515625
1,1,.262,15.323,1069,1,8857,.51715625,64,-.25515625
1,1,-.158,16.187,1069,1,8857,.51715625,64,-.67515625
1,1,-.528,17.642,1069,1,8857,.51715625,64,-1.04515625
0,1,.512,17.492,1069,1,8857,.51715625,64,-.00515625000000008
1,0,.722,13.518,1069,1,8857,.51715625,64,.20484375
1,1,1.512,16.408,1069,1,8857,.51715625,64,.99484375
1,0,.452,13.164,1069,1,8857,.51715625,64,-.0651562500000001
1,0,.142,7.478,1069,1,8857,.51715625,64,-.37515625
1,1,.392,19.401,1069,1,8857,.51715625,64,-.12515625
1,1,.562,14.272,1069,1,8857,.51715625,64,.04484375
0,0,.262,12.735,1069,1,8857,.51715625,64,-.25515625
1,0,1.512,19.658,1069,1,8857,.51715625,64,.99484375
1,0,.722,12.285,1069,1,8857,.51715625,64,.20484375
1,1,.462,20.688,1069,1,8857,.51715625,64,-.0551562500000001
1,1,.542,22.889,1069,1,8857,.51715625,64,.0248437499999999
1,1,.112,8.915,1069,1,8857,.51715625,64,-.40515625
1,0,-.768,18.904,1069,1,8857,.51715625,64,-1.28515625
0,1,.892,17.413,1069,1,8857,.51715625,64,.37484375
1,1,.952,20.809,1069,1,8857,.51715625,64,.43484375
0,1,1.022,18.757,1069,1,8857,.51715625,64,.50484375
1,1,.422,18.866,1069,1,8857,.51715625,64,-.0951562500000001
0,1,.792,20.185,1069,1,8857,.51715625,64,.27484375
0,1,1.362,13.342,1069,1,8857,.51715625,64,.84484375
0,0,-.208,21.498,1069,1,8857,.51715625,64,-.72515625
0,1,.642,14.082,1069,1,8857,.51715625,64,.12484375
1,0,1.102,12.468,1069,1,8857,.51715625,64,.58484375
1,0,-.488,6.865,1069,1,8857,.51715625,64,-1.00515625
0,1,1.512,23.652,1069,1,8857,.51715625,64,.99484375
0,1,.512,18.621,1069,1,8857,.51715625,64,-.00515625000000008
1,1,.732,19.334,1069,1,8857,.51715625,64,.21484375
1,1,.292,-.217,1069,1,8857,.51715625,64,-.22515625
0,1,.542,17.683,1069,1,8857,.51715625,64,.0248437499999999
1,1,.782,19.392,1069,1,8857,.51715625,64,.26484375
1,1,1.222,12.69,1069,1,8857,.51715625,64,.70484375
1,1,1.182,16.06,1069,1,8857,.51715625,64,.66484375
1,0,.512,-1.409,1069,1,8857,.51715625,64,-.00515625000000008
0,1,.312,16.735,1069,1,8857,.51715625,64,-.20515625
1,1,.302,10.87,1069,1,8857,.51715625,64,-.21515625
1,0,.192,17.414,1069,1,8857,.51715625,64,-.32515625
0,1,1.042,-.14,1069,1,8857,.51715625,64,.52484375
1,1,.782,19.355,1069,1,8857,.51715625,64,.26484375
0,0,.632,19.919,1069,1,8857,.51715625,64,.11484375
1,1,.852,17.711,1069,1,8857,.51715625,64,.33484375
1,1,.952,16.748,1069,1,8857,.51715625,64,.43484375
1,0,1.512,17.281,1069,1,8857,.51715625,64,.99484375
1,1,-.178,7.126,1069,1,8857,.51715625,64,-.69515625
1,1,1.052,14.412,1069,1,8857,.51715625,64,.53484375
1,1,.212,17.711,1069,1,8857,.51715625,64,-.30515625
1,0,.592,15.016,1069,1,8857,.51715625,64,.0748437499999999
1,1,.582,21.696,1069,1,8857,.51715625,64,.0648437499999999
1,0,.502,22.88,1069,1,8857,.51715625,64,-.0151562500000001
1,0,1.172,7.91,1069,1,8857,.51715625,64,.65484375
0,0,1.192,12.502,1069,1,8857,.51715625,64,.67484375
1,1,.062,21.384,1069,1,8857,.51715625,64,-.45515625
1,1,-.138,10.181,1069,1,8857,.51715625,64,-.65515625
1,1,-.058,17.408,1069,1,8857,.51715625,64,-.57515625
1,0,.582,12.123,1069,1,8857,.51715625,64,.0648437499999999
1,1,.352,17.918,1069,1,8857,.51715625,64,-.16515625
1,0,-.108,2.362,2650,0,8874,-.340777777777778,36,.232777777777778
0,1,.102,20.746,2650,0,8874,-.340777777777778,36,.442777777777778
0,1,.972,19.311,2650,0,8874,-.340777777777778,36,1.31277777777778
0,0,.132,8.902,2650,0,8874,-.340777777777778,36,.472777777777778
1,0,-1.788,4.573,2650,0,8874,-.340777777777778,36,-1.44722222222222
0,1,-.358,20.171,2650,0,8874,-.340777777777778,36,-.0172222222222222
0,1,-.928,3.16,2650,0,8874,-.340777777777778,36,-.587222222222222
1,1,-.838,1.711,2650,0,8874,-.340777777777778,36,-.497222222222222
0,1,-.808,8.11,2650,0,8874,-.340777777777778,36,-.467222222222222
1,1,.652,15.577,2650,0,8874,-.340777777777778,36,.992777777777778
0,1,-.008,23.286,2650,0,8874,-.340777777777778,36,.332777777777778
1,0,-2.498,2.883,2650,0,8874,-.340777777777778,36,-2.15722222222222
1,1,-.268,2.272,2650,0,8874,-.340777777777778,36,.0727777777777777
1,1,.032,3.519,2650,0,8874,-.340777777777778,36,.372777777777778
1,1,.012,5.27,2650,0,8874,-.340777777777778,36,.352777777777778
1,0,-.238,15.009,2650,0,8874,-.340777777777778,36,.102777777777778
0,0,-.178,20.679,2650,0,8874,-.340777777777778,36,.162777777777778
0,0,-.118,10.637,2650,0,8874,-.340777777777778,36,.222777777777778
0,1,-.568,7.779,2650,0,8874,-.340777777777778,36,-.227222222222222
0,1,-1.058,7.957,2650,0,8874,-.340777777777778,36,-.717222222222222
0,1,.612,15.863,2650,0,8874,-.340777777777778,36,.952777777777778
0,0,-.258,14.204,2650,0,8874,-.340777777777778,36,.0827777777777777
1,0,.732,20.879,2650,0,8874,-.340777777777778,36,1.07277777777778
0,1,-.698,19.71,2650,0,8874,-.340777777777778,36,-.357222222222222
1,0,-.738,13.474,2650,0,8874,-.340777777777778,36,-.397222222222222
1,1,-.878,11.694,2650,0,8874,-.340777777777778,36,-.537222222222222
0,0,-.668,10.731,2650,0,8874,-.340777777777778,36,-.327222222222222
0,1,.822,7.606,2650,0,8874,-.340777777777778,36,1.16277777777778
0,0,-.768,21.448,2650,0,8874,-.340777777777778,36,-.427222222222222
0,0,-.648,17.453,2650,0,8874,-.340777777777778,36,-.307222222222222
0,0,.652,24.479,2650,0,8874,-.340777777777778,36,.992777777777778
0,1,-.258,8.668,2650,0,8874,-.340777777777778,36,.0827777777777777
0,0,-.478,11.83,2650,0,8874,-.340777777777778,36,-.137222222222222
0,1,-.318,18.384,2650,0,8874,-.340777777777778,36,.0227777777777777
1,1,-1.158,9.17,2650,0,8874,-.340777777777778,36,-.817222222222222
0,1,-.358,4.474,2650,0,8874,-.340777777777778,36,-.0172222222222222
0,0,-1.488,19.173,204,0,8946,-.351448275862069,58,-1.13655172413793
0,0,-.878,-2.832,204,0,8946,-.351448275862069,58,-.526551724137931
0,0,-.148,24.172,204,0,8946,-.351448275862069,58,.203448275862069
0,0,1.032,21.453,204,0,8946,-.351448275862069,58,1.38344827586207
0,0,-.238,21.795,204,0,8946,-.351448275862069,58,.113448275862069
0,0,.902,13.671,204,0,8946,-.351448275862069,58,1.25344827586207
0,0,-.438,6.594,204,0,8946,-.351448275862069,58,-.0865517241379311
1,0,-1.128,3.92,204,0,8946,-.351448275862069,58,-.776551724137931
0,0,-.258,20.008,204,0,8946,-.351448275862069,58,.0934482758620689
0,0,.572,14.082,204,0,8946,-.351448275862069,58,.923448275862069
0,0,-.508,11.248,204,0,8946,-.351448275862069,58,-.156551724137931
0,1,-1.008,14.962,204,0,8946,-.351448275862069,58,-.656551724137931
0,1,.242,13.352,204,0,8946,-.351448275862069,58,.593448275862069
0,1,-.258,10.124,204,0,8946,-.351448275862069,58,.0934482758620689
0,1,-.478,8.391,204,0,8946,-.351448275862069,58,-.126551724137931
0,1,.622,18.457,204,0,8946,-.351448275862069,58,.973448275862069
1,1,-.598,6.839,204,0,8946,-.351448275862069,58,-.246551724137931
0,1,.312,12.346,204,0,8946,-.351448275862069,58,.663448275862069
0,1,-.718,3.47,204,0,8946,-.351448275862069,58,-.366551724137931
0,1,-.078,15.283,204,0,8946,-.351448275862069,58,.273448275862069
0,1,.552,17.316,204,0,8946,-.351448275862069,58,.903448275862069
0,1,-.638,7.328,204,0,8946,-.351448275862069,58,-.286551724137931
0,1,-.078,17.221,204,0,8946,-.351448275862069,58,.273448275862069
0,1,-1.258,7.328,204,0,8946,-.351448275862069,58,-.906551724137931
0,1,-1.998,15.81,204,0,8946,-.351448275862069,58,-1.64655172413793
0,1,-2.028,4.247,204,0,8946,-.351448275862069,58,-1.67655172413793
0,1,-.308,19.331,204,0,8946,-.351448275862069,58,.0434482758620689
0,0,.542,5.441,204,0,8946,-.351448275862069,58,.893448275862069
0,0,-1.278,9.846,204,0,8946,-.351448275862069,58,-.926551724137931
0,0,-.448,9.024,204,0,8946,-.351448275862069,58,-.0965517241379311
0,0,-.058,16.964,204,0,8946,-.351448275862069,58,.293448275862069
0,0,.322,4.285,204,0,8946,-.351448275862069,58,.673448275862069
0,0,.182,18.107,204,0,8946,-.351448275862069,58,.533448275862069
0,0,-1.228,2.788,204,0,8946,-.351448275862069,58,-.876551724137931
0,0,.202,-2.482,204,0,8946,-.351448275862069,58,.553448275862069
0,0,-.218,17.271,204,0,8946,-.351448275862069,58,.133448275862069
0,0,.012,12.55,204,0,8946,-.351448275862069,58,.363448275862069
0,0,-1.148,1.764,204,0,8946,-.351448275862069,58,-.796551724137931
0,0,.922,-.899,204,0,8946,-.351448275862069,58,1.27344827586207
0,0,-.198,7.491,204,0,8946,-.351448275862069,58,.153448275862069
0,0,-1.398,12.514,204,0,8946,-.351448275862069,58,-1.04655172413793
0,0,.512,-2.072,204,0,8946,-.351448275862069,58,.863448275862069
0,0,.472,8.723,204,0,8946,-.351448275862069,58,.823448275862069
0,1,-.868,4.166,204,0,8946,-.351448275862069,58,-.516551724137931
0,1,-.578,7.813,204,0,8946,-.351448275862069,58,-.226551724137931
0,1,-.398,6.651,204,0,8946,-.351448275862069,58,-.0465517241379311
0,1,-1.408,8.849,204,0,8946,-.351448275862069,58,-1.05655172413793
0,1,-.538,7.665,204,0,8946,-.351448275862069,58,-.186551724137931
0,1,.182,3.075,204,0,8946,-.351448275862069,58,.533448275862069
0,1,-1.028,9.051,204,0,8946,-.351448275862069,58,-.676551724137931
0,1,-1.878,6.055,204,0,8946,-.351448275862069,58,-1.52655172413793
0,1,.442,17.409,204,0,8946,-.351448275862069,58,.793448275862069
0,1,.742,13.963,204,0,8946,-.351448275862069,58,1.09344827586207
0,1,.062,4.218,204,0,8946,-.351448275862069,58,.413448275862069
1,1,-.468,10.722,204,0,8946,-.351448275862069,58,-.116551724137931
0,1,-1.188,6.841,204,0,8946,-.351448275862069,58,-.836551724137931
0,1,-.118,14.024,204,0,8946,-.351448275862069,58,.233448275862069
0,1,-.238,14.849,204,0,8946,-.351448275862069,58,.113448275862069
0,1,-.418,2.723,1061,0,8983,-.293882352941176,51,-.124117647058823
0,1,1.352,20.864,1061,0,8983,-.293882352941176,51,1.64588235294118
0,0,-.748,10.897,1061,0,8983,-.293882352941176,51,-.454117647058824
0,1,.872,15.817,1061,0,8983,-.293882352941176,51,1.16588235294118
0,0,.572,10.611,1061,0,8983,-.293882352941176,51,.865882352941176
0,0,-1.258,22.229,1061,0,8983,-.293882352941176,51,-.964117647058824
0,1,-.448,2.104,1061,0,8983,-.293882352941176,51,-.154117647058824
0,1,.002,5.437,1061,0,8983,-.293882352941176,51,.295882352941176
0,1,-.358,5.128,1061,0,8983,-.293882352941176,51,-.0641176470588235
0,1,-.038,17.076,1061,0,8983,-.293882352941176,51,.255882352941177
1,0,.282,13.49,1061,0,8983,-.293882352941176,51,.575882352941177
0,1,-.598,4.805,1061,0,8983,-.293882352941176,51,-.304117647058823
0,0,-.708,21.119,1061,0,8983,-.293882352941176,51,-.414117647058823
0,0,.092,14.574,1061,0,8983,-.293882352941176,51,.385882352941176
0,0,.142,16.017,1061,0,8983,-.293882352941176,51,.435882352941176
0,1,-.028,8.092,1061,0,8983,-.293882352941176,51,.265882352941176
0,1,-1.268,-.229,1061,0,8983,-.293882352941176,51,-.974117647058824
0,0,-1.098,9.508,1061,0,8983,-.293882352941176,51,-.804117647058824
0,0,-.048,8.95,1061,0,8983,-.293882352941176,51,.245882352941176
0,0,-.338,5.864,1061,0,8983,-.293882352941176,51,-.0441176470588235
0,0,.082,9.841,1061,0,8983,-.293882352941176,51,.375882352941177
0,1,-.918,17.207,1061,0,8983,-.293882352941176,51,-.624117647058824
0,0,-.658,8.759,1061,0,8983,-.293882352941176,51,-.364117647058824
0,0,-.078,3.5,1061,0,8983,-.293882352941176,51,.215882352941176
0,0,-1.628,17.259,1061,0,8983,-.293882352941176,51,-1.33411764705882
0,0,-.508,13.133,1061,0,8983,-.293882352941176,51,-.214117647058824
0,0,.732,17.772,1061,0,8983,-.293882352941176,51,1.02588235294118
0,0,-.108,-1.161,1061,0,8983,-.293882352941176,51,.185882352941176
0,0,-.168,10.112,1061,0,8983,-.293882352941176,51,.125882352941176
0,1,-.138,10.649,1061,0,8983,-.293882352941176,51,.155882352941176
0,0,-.638,22.814,1061,0,8983,-.293882352941176,51,-.344117647058824
0,0,-.158,9.909,1061,0,8983,-.293882352941176,51,.135882352941176
0,1,-1.538,.209,1061,0,8983,-.293882352941176,51,-1.24411764705882
0,1,-.508,14.037,1061,0,8983,-.293882352941176,51,-.214117647058824
0,0,.032,17.473,1061,0,8983,-.293882352941176,51,.325882352941177
0,0,.882,16.818,1061,0,8983,-.293882352941176,51,1.17588235294118
0,0,.102,5.808,1061,0,8983,-.293882352941176,51,.395882352941176
0,0,.832,5.601,1061,0,8983,-.293882352941176,51,1.12588235294118
0,1,-.638,12.138,1061,0,8983,-.293882352941176,51,-.344117647058824
0,0,.202,16.515,1061,0,8983,-.293882352941176,51,.495882352941176
0,0,-.648,20.622,1061,0,8983,-.293882352941176,51,-.354117647058824
0,1,.072,8.025,1061,0,8983,-.293882352941176,51,.365882352941176
0,1,-1.158,10.946,1061,0,8983,-.293882352941176,51,-.864117647058823
0,1,-1.308,10.981,1061,0,8983,-.293882352941176,51,-1.01411764705882
0,1,-.718,1.824,1061,0,8983,-.293882352941176,51,-.424117647058823
0,0,-.708,5.659,1061,0,8983,-.293882352941176,51,-.414117647058823
0,0,-.398,23.362,1061,0,8983,-.293882352941176,51,-.104117647058824
0,1,.202,9.138,1061,0,8983,-.293882352941176,51,.495882352941176
0,0,-.658,12.283,1061,0,8983,-.293882352941176,51,-.364117647058824
0,1,-.598,10.072,1061,0,8983,-.293882352941176,51,-.304117647058823
0,1,-.208,4.211,1061,0,8983,-.293882352941176,51,.0858823529411765
0,0,.402,16.685,472,1,9021,.626642857142857,56,-.224642857142857
0,0,-.138,10.179,472,1,9021,.626642857142857,56,-.764642857142857
0,0,.032,23.032,472,1,9021,.626642857142857,56,-.594642857142857
0,0,.692,19.422,472,1,9021,.626642857142857,56,.0653571428571427
0,1,-.268,10.166,472,1,9021,.626642857142857,56,-.894642857142857
0,0,.222,6.416,472,1,9021,.626642857142857,56,-.404642857142857
0,0,1.372,17.511,472,1,9021,.626642857142857,56,.745357142857143
0,0,.822,18.686,472,1,9021,.626642857142857,56,.195357142857143
